id,Price
132523,3084.321679
70210,1314.290333
93051,4560.870698
67325,703.8152044
189522,498.9461784
129949,613.1516883
172800,2349.276023
156638,5981.971908
148555,1072.842367
189119,8441.108008
67623,5170.872063
11370,687.1952454
12900,12936.55623
147053,2514.502913
38240,7699.567647
44616,695.8315558
61770,888.9555009
100008,7261.675545
28064,2175.452754
173415,12249.45377
93990,8441.30761
102263,1523.598448
172383,957.7537453
168274,10220.38981
153195,964.4972572
7158,6264.579123
72411,557.9708987
49288,3764.167674
92769,12286.23146
174721,6880.864707
13415,8655.885985
847,1001.067908
159240,788.1109574
57194,2334.997992
168544,4540.080702
89809,5194.010859
33041,1065.455792
192455,1130.519937
26024,1016.019987
114903,2923.921812
93371,610.2413865
92156,3791.561524
101796,4352.218682
24513,8059.861289
55101,3290.930899
175668,787.1829215
102181,7930.642507
479,3800.473585
185194,691.8459122
133156,1072.386892
47313,6123.435692
66600,1201.062673
187857,2260.818575
61309,4771.39832
9230,9191.838444
40094,623.7758798
72207,874.9681905
178908,1359.386463
191146,815.9363161
15191,5117.501586
135077,4656.32885
189339,6380.054631
7961,9241.474784
9562,1705.370912
86410,532.0705079
69833,4654.284116
164398,4922.889066
35027,9227.235441
141203,837.2535114
153954,782.913724
191579,3272.39634
98845,627.0739733
179000,662.3173344
50267,6006.243459
75910,11329.81161
182082,12724.33682
162641,769.9487816
145230,16168.68645
98178,13407.40283
110838,776.2311006
190639,645.3190658
12738,5297.061387
137988,441.7873599
87805,8192.520767
45460,3053.800388
38208,630.4954965
107789,3156.751027
158397,499.7752752
139813,17511.19048
150434,2848.090597
76926,11893.61939
158009,2586.859017
71715,702.1410436
171070,2345.11444
12707,678.2075559
56134,2854.615652
107033,3634.761548
90187,4563.470999
93567,1188.866642
129245,566.0298126
149197,648.6448262
87463,4863.232273
2591,653.2370252
163074,613.1516883
46972,13146.37916
95302,974.9034951
56936,1706.826499
182518,1080.06872
34109,4775.02705
127796,3081.84694
13969,2325.257965
126791,3635.032937
153025,407.0271918
106161,834.001488
50440,553.8403919
5660,774.2907807
26535,8084.814906
187371,14326.03667
128071,3440.683346
93322,7953.064137
59489,578.8282483
98486,2426.828397
53526,840.5611094
103931,3665.711245
101098,734.4021036
61824,1410.660511
88503,2659.112241
104558,5018.872212
179640,24884.50021
52173,772.6512589
123032,841.4186983
96817,7205.890012
36858,10032.47709
53150,4563.470999
103813,3094.427077
32135,4152.521517
5184,2617.152176
124056,782.4262912
152404,4562.266984
11679,3302.10447
192564,946.6998821
45841,10432.92702
155299,5066.070184
