,id,Price
3,67325,690.0746567177055
4,189522,518.6320683918435
5,129949,653.8435316169249
8,148555,993.0874999505588
11,11370,651.7820909504961
15,44616,738.0891481334714
16,61770,857.7697023777232
22,172383,943.9725975906565
24,153195,962.1896310929433
26,72411,592.8423982212079
31,847,965.1965655753
32,159240,807.1499464890169
36,33041,976.5236676027753
37,192455,1094.5007717248727
38,26024,1048.7709020168818
40,93371,617.1424384055192
45,175668,792.0971130156526
48,185194,746.8252560704437
49,133156,1048.8330256074958
55,40094,608.5258998840801
56,72207,830.420698876286
58,191146,822.2223495642793
64,86410,503.06538740584745
68,141203,837.6414422985442
69,153954,705.3543611809407
71,98845,570.0804972503705
72,179000,645.6920190249318
76,162641,758.1512260558417
79,110838,746.7213979617387
80,190639,700.818283976995
82,137988,431.17472403722786
85,38208,596.6113167576299
87,158397,521.6635254686515
92,71715,672.7731608158589
94,12707,645.3551144937304
98,93567,1143.2863316513804
99,129245,599.0895809964645
100,149197,662.9720140362625
102,2591,653.8435316169249
103,163074,653.8435316169249
105,95302,997.5947916715908
107,182518,1077.1073443551056
112,153025,433.04276693184715
113,106161,811.047801123433
114,50440,546.1283868634598
115,5660,836.3517991182846
120,59489,569.4826011106936
122,53526,772.9444529713644
124,101098,757.3743395963909
125,61824,1114.479051356969
129,52173,760.5425275155498
130,123032,856.5024836390968
137,124056,808.7750920171195
140,192564,872.9090570267359
143,51895,744.7346716090756
149,34966,509.73803242501066
153,183836,963.634514755069
154,190112,715.7879369296195
156,96232,761.0859824280983
157,33544,503.52773641609883
158,139635,618.1931023481069
165,183013,468.7955678590713
167,100139,922.8888636708057
168,80108,598.3043163655146
172,99867,1125.6424873052665
173,52088,402.5050100723451
181,77091,760.5425275155498
182,108762,1081.9038855393665
185,143624,619.1631255846277
193,177309,1058.2256529357744
198,167425,853.4975613305423
201,33172,844.675720350679
206,102437,618.114076580022
212,171030,978.9991146664913
216,104032,560.9670951327282
220,91688,496.06489843377165
225,146085,744.5442131309271
226,90528,700.818283976995
230,105014,664.4158675515109
238,68831,865.5966555777926
239,51248,847.394047211599
240,65325,1041.826035997943
244,41773,917.2326484071003
