,id,Price
0,132523,3045.651928377651
1,70210,1436.5562142553708
2,93051,5489.4585728659285
3,67325,668.1265154167287
4,189522,640.9185229046593
5,129949,701.325967400579
6,172800,2569.07355414737
7,156638,7123.474036165341
8,148555,985.8000726783457
9,189119,8378.442490913814
10,67623,5489.4585728659285
11,11370,705.4049960195679
12,12900,13442.381608813112
13,147053,2649.1435923619783
14,38240,10861.592358366745
15,44616,695.595207399589
16,61770,702.6995933938072
17,100008,6515.835555152236
18,28064,2565.7645018636745
19,173415,12743.55473384811
20,93990,4958.336880501271
21,102263,1578.8431689627985
22,172383,705.4049960195679
23,168274,11673.642292410124
24,153195,985.8000726783457
25,7158,6516.392377453653
26,72411,702.6995933938072
27,49288,2910.7408512072243
28,92769,12712.003461917724
29,174721,6592.238473077168
30,13415,9470.184334920003
31,847,705.4049960195679
32,159240,705.4049960195679
33,57194,2577.9285386252823
34,168544,4014.976599144442
35,89809,5507.822451939088
36,33041,985.8000726783457
37,192455,985.8000726783457
38,26024,985.8000726783457
39,114903,2979.582286040534
40,93371,705.4049960195679
41,92156,3986.272713551366
42,101796,4342.658847068398
43,24513,6541.741769538948
44,55101,3824.208497201325
45,175668,705.4049960195679
46,102181,8090.204153503178
47,479,3690.59820504533
48,185194,702.6995933938072
49,133156,1301.0299100381353
50,47313,6541.741769538948
51,66600,975.003877283022
52,187857,2576.348591235306
53,61309,5439.741396571189
54,9230,6637.990261232038
55,40094,640.9185229046593
56,72207,705.4049960195679
57,178908,1687.841483975617
58,191146,985.8000726783457
59,15191,6541.741769538948
60,135077,4598.997907681757
61,189339,8516.231020826272
62,7961,8828.578342915058
63,9562,1691.364852784134
64,86410,702.6995933938072
65,69833,5507.822451939088
66,164398,6516.392377453653
67,35027,8819.295324138558
68,141203,985.8000726783457
69,153954,705.4049960195679
70,191579,2965.684905662227
71,98845,646.21578000125
72,179000,702.6995933938072
73,50267,6541.741769538948
74,75910,11682.508749784503
75,182082,11777.398423278055
76,162641,975.003877283022
77,145230,16262.348213510528
78,98178,11777.398423278055
79,110838,902.2114354447018
80,190639,701.325967400579
81,12738,5490.235653247285
82,137988,700.6458274996438
83,87805,6467.836021808817
84,45460,2572.874074460838
85,38208,695.595207399589
86,107789,2975.38726067168
87,158397,640.9185229046593
88,139813,16262.348213510528
89,150434,2943.9407522435863
90,76926,11673.642292410124
91,158009,2596.889601408564
92,71715,705.4049960195679
93,171070,2620.178880828883
94,12707,702.6995933938072
95,56134,2658.427113107272
96,107033,3824.208497201325
97,90187,5507.822451939088
98,93567,1317.636911359885
99,129245,699.9751025295628
100,149197,705.4049960195679
101,87463,6427.389577095639
102,2591,697.0488385817615
103,163074,697.0488385817615
104,46972,13060.284774483065
105,95302,985.8000726783457
106,56936,1710.170533007388
107,182518,985.8000726783457
108,34109,5490.235653247285
109,127796,2593.2732300460216
110,13969,1710.170533007388
111,126791,3644.123658653075
112,153025,703.3512301254044
113,106161,705.4049960195679
114,50440,705.4049960195679
115,5660,705.4049960195679
116,26535,6516.392377453653
117,187371,15353.236053984763
118,128071,3267.616730535391
119,93322,7559.805444237334
120,59489,703.3512301254044
121,98486,2572.874074460838
122,53526,705.4049960195679
123,103931,3593.7859013683114
124,101098,705.4049960195679
125,61824,985.8000726783457
126,88503,2624.0631785942373
127,104558,6490.486163066942
128,179640,16283.466556457251
129,52173,705.4049960195679
130,123032,699.9751025295628
131,96817,7177.7645117179745
132,36858,10885.190713325008
133,53150,5498.48255527521
134,103813,2569.834743367776
135,32135,4307.631145825499
136,5184,2579.469719033087
137,124056,697.0488385817615
138,152404,5490.235653247285
139,11679,2597.5277380078883
140,192564,985.8000726783457
141,45841,11731.850984617744
142,155299,5490.235653247285
143,51895,705.4049960195679
144,113248,8090.204153503178
145,72913,6523.326809889496
146,11102,2658.427113107272
147,149872,3995.923849732754
148,37614,8090.204153503178
149,34966,640.9185229046593
150,142761,2658.427113107272
151,186947,5507.822451939088
152,39135,1696.4732770513265
153,183836,696.0287103039881
154,190112,668.1265154167287
155,192966,1620.497724486225
156,96232,985.8000726783457
157,33544,703.3512301254044
158,139635,702.6995933938072
159,146252,2583.046085959368
160,13434,1694.7386735928706
161,26389,8398.316019321577
162,88640,3766.486128370799
163,128053,2988.046935693929
164,44062,8740.809936239926
165,183013,673.5248784217174
166,113662,6490.486163066942
167,100139,945.8474441604544
168,80108,705.4049960195679
169,88294,2988.046935693929
170,55459,2585.3454303012927
171,36432,5507.822451939088
172,99867,1622.232327944681
173,52088,640.9185229046593
174,96527,5795.764152547794
175,46328,6541.741769538948
176,115014,2988.046935693929
177,10497,5490.235653247285
178,69219,11688.634491488478
179,160018,15966.537310800526
180,94941,5516.398495898929
181,77091,705.4049960195679
182,108762,985.8000726783457
183,42413,15417.562118246236
184,123943,1686.143017062811
185,143624,705.4049960195679
186,31341,8297.455225238113
187,172443,11680.028335608566
188,169667,5533.795228697804
189,106860,11673.642292410124
190,30568,5490.235653247285
191,47552,1710.170533007388
192,182952,3995.923849732754
193,177309,985.8000726783457
194,29654,4378.974724118878
195,102123,12865.590025782845
196,160,2581.7290589387503
197,87926,4946.977454749942
198,167425,705.4049960195679
199,14919,11854.37074806291
200,137094,14357.385540758936
201,33172,699.9751025295628
202,145445,2463.5868018889432
203,64789,2567.493606757393
204,3360,8795.26935757179
205,78465,6516.392377453653
206,102437,668.1265154167287
207,6111,2653.3981003238446
208,78604,2593.2732300460216
209,46157,6497.420595502785
210,32374,4887.712802997387
211,50317,1611.9020679561652
212,171030,985.8000726783457
213,104692,5871.014296972957
214,154637,10870.198514246656
215,178239,8090.204153503178
216,104032,640.9185229046593
217,74614,16306.420318674085
218,119160,8185.689872351684
219,69600,3922.7598861965153
220,91688,705.4049960195679
221,182511,11768.792267398143
222,167476,12274.173900660637
223,62540,1680.4570302781306
224,138079,5496.725564836557
225,146085,964.7887720273968
226,90528,699.9751025295628
227,66657,3597.755005419215
228,178634,6516.392377453653
229,147246,2585.3454303012927
230,105014,702.6995933938072
231,155561,11688.634491488478
232,101929,11740.457140497656
233,57034,2716.7125617347574
234,99585,6523.326809889496
235,71893,14269.14878501926
236,140605,3900.688539219655
237,76727,2624.0631785942373
238,68831,705.4049960195679
239,51248,985.8000726783457
240,65325,985.8000726783457
241,186259,2615.9243728670162
242,54126,15472.177737338237
243,186408,2948.135777612441
244,41773,705.4049960195679
245,113652,13090.608062984347
246,49635,3818.5498966251507
247,62208,705.4049960195679
248,43879,705.4049960195679
249,167203,2669.2254098606372
250,130198,11147.274484495898
251,114901,7475.171793745069
252,69325,705.4049960195679
253,92516,2596.889601408564
254,170536,1710.170533007388
255,16992,2568.8399498821814
256,86600,1691.364852784134
257,26758,1574.5525961204867
258,85100,7557.763981014318
259,63935,985.8000726783457
260,49615,705.4049960195679
261,174911,2578.831582433763
262,162885,8185.689872351684
263,192464,2585.3454303012927
264,52777,1710.170533007388
265,92817,1696.4732770513265
266,136230,2603.127903458027
267,67230,705.4049960195679
268,129178,1921.0673967598093
269,57061,1637.012001824597
270,129481,4342.658847068398
271,41478,697.0488385817615
272,110892,10885.190713325008
273,34875,12992.873493698273
274,130622,985.8000726783457
275,143407,985.8000726783457
276,68492,640.9185229046593
277,31747,3887.7477297665846
278,8724,1686.143017062811
279,77468,5959.675211994134
280,102740,1687.841483975617
281,57670,4121.414468537114
282,27463,2162.739219281124
283,110334,11673.642292410124
284,61026,1686.143017062811
285,167582,1617.1239036774887
286,170822,702.6995933938072
287,74656,705.4049960195679
288,178517,705.4049960195679
289,180224,3995.923849732754
290,81252,705.4049960195679
291,18081,6541.741769538948
292,69424,2961.4898802933726
293,175793,1060.6536344134488
294,120183,6196.264840716322
295,17105,985.8000726783457
296,143374,3995.923849732754
297,65846,4461.935599991704
298,63680,705.4049960195679
299,168464,6541.741769538948
300,155740,970.2011586240168
301,168869,640.9185229046593
302,149224,11731.850984617744
303,92266,1617.1239036774887
304,12064,640.9185229046593
305,130059,705.4049960195679
306,145229,3823.4884736620666
307,54330,3641.7512208304856
308,119074,2585.9835669006166
309,159224,985.8000726783457
310,169039,2630.601007552514
311,180886,975.003877283022
312,180191,8775.203364639583
313,186565,3588.0234355699426
314,118734,1607.3039528265726
315,74935,702.6995933938072
316,39284,1884.8846973380653
317,154403,16306.420318674085
318,116626,705.4049960195679
319,156470,4826.0715452281065
320,132571,6523.326809889496
321,39779,6541.741769538948
322,78613,985.8000726783457
323,67488,11673.642292410124
324,71728,1710.170533007388
325,154636,13371.095669769777
326,101445,695.595207399589
327,158930,8398.316019321577
328,4513,11673.642292410124
329,67409,10108.130125993936
330,189374,705.4049960195679
331,171431,2589.599938263159
332,150688,1686.143017062811
333,179775,985.8000726783457
334,136670,8185.689872351684
335,180285,705.4049960195679
336,129122,1696.4732770513265
337,103872,5490.235653247285
338,157278,716.7841386899083
339,32699,1696.4732770513265
340,119042,975.003877283022
341,86388,1535.0403842433834
342,43635,12377.177015261641
343,12890,5515.0894439097165
344,9321,705.4049960195679
345,60814,697.0488385817615
346,81162,705.4049960195679
347,30041,6546.215212675836
348,41483,964.7887720273968
349,88163,695.595207399589
350,15680,5315.666035292005
351,85040,640.9185229046593
352,192506,1686.143017062811
353,161920,4346.211907571367
354,178855,705.4049960195679
355,143922,6516.392377453653
356,46919,11688.634491488478
357,88862,6541.741769538948
358,151814,6541.741769538948
359,142101,980.9973540193408
360,14036,2059.4249424494114
361,108039,975.003877283022
362,3055,4346.211907571367
363,66282,5182.643268397647
364,176776,4950.930161446482
365,69899,1639.4349862006418
366,151245,10876.584557445096
367,152428,8090.204153503178
368,116769,673.5248784217174
369,184250,1686.143017062811
370,93048,1691.364852784134
371,21260,699.9751025295628
372,82560,705.4049960195679
373,100462,8090.204153503178
374,184317,1696.4732770513265
375,67406,975.003877283022
376,88918,1416.6303881954477
377,73656,5360.536279198507
378,136129,1691.364852784134
379,84335,2865.3626110312416
380,155757,1617.1239036774887
381,18306,705.4049960195679
382,145874,3641.7512208304856
383,74166,705.4049960195679
384,148598,4493.556175341033
385,68045,1578.636094807488
386,57340,8090.204153503178
387,171916,16214.111946100425
388,140499,2565.6229338387343
389,74581,1686.143017062811
390,101882,705.4049960195679
391,15769,705.4049960195679
392,33747,16306.420318674085
393,103398,6541.741769538948
394,7329,8090.204153503178
395,55241,702.6995933938072
396,187872,8352.282936435018
397,183819,4671.877593126419
398,156987,3978.278224731597
399,155972,702.6995933938072
400,33004,697.0488385817615
401,64178,2593.2732300460216
402,191430,1691.364852784134
403,50188,6541.741769538948
404,93710,6515.835555152236
405,4496,2567.493606757393
406,169037,1696.4732770513265
407,123468,8090.204153503178
408,113361,2902.6020454800037
409,80152,10895.80308765009
410,134574,705.4049960195679
411,136053,985.8000726783457
412,59810,5490.235653247285
413,106735,16336.727354204033
414,1189,985.8000726783457
415,84535,772.7675401844889
416,86688,705.4049960195679
417,48417,673.5248784217174
418,49818,7123.474036165341
419,157304,1710.170533007388
420,144111,2620.178880828883
421,125826,985.8000726783457
422,177987,7352.787677892435
423,192768,985.8000726783457
424,85701,701.325967400579
425,165870,5559.066894498366
426,78785,1584.0679358972268
427,85478,2563.3845253300588
428,75861,940.4350575638342
429,174561,705.4049960195679
430,4271,6516.392377453653
431,127800,5665.38973694882
432,158735,6701.459006453139
433,106806,702.6995933938072
434,68039,2935.821264974964
435,20499,975.003877283022
436,55532,705.4049960195679
437,27145,1611.9020679561652
438,162280,6489.105066937389
439,133784,5883.173717720292
440,21757,8052.295818293976
441,63608,5742.032346026869
442,61592,4342.571627272799
443,82663,2935.821264974964
444,135803,1696.4732770513265
445,188939,3809.0377224135136
446,122188,705.4049960195679
447,98731,697.0488385817615
448,59516,1620.497724486225
449,97770,1649.8940285506148
450,164614,702.6995933938072
451,160314,14451.291669424025
452,65065,1696.4732770513265
453,87921,4710.43502945751
454,156685,4346.183186566408
455,41495,3845.7130236783732
456,95995,705.4049960195679
457,187335,15353.236053984763
458,128677,6516.392377453653
459,67981,2612.3080015044743
460,172137,11673.642292410124
461,37173,5490.235653247285
462,73978,4795.264303103575
463,155745,1694.7386735928706
464,142918,716.7841386899083
465,49440,1691.364852784134
466,139605,985.8000726783457
467,102076,3567.2815750916698
468,129731,6463.193846033686
469,39550,2558.2024630684828
470,112311,705.4049960195679
471,26744,771.7405493411208
472,129224,2654.1726051454048
473,137637,697.0488385817615
474,41147,699.9751025295628
475,173045,703.3512301254044
476,10387,985.8000726783457
