,id,Price
3,67325,674.1978515625
4,189522,532.824873046875
5,129949,699.75703125
8,148555,1055.2686621093749
11,11370,645.1771484375
15,44616,648.8268310546874
16,61770,846.808203125
22,172383,969.5419335937501
24,153195,955.36953125
26,72411,616.4079431152344
31,847,1053.376435546875
32,159240,766.2490625
36,33041,990.38625
37,192455,1105.6527343750001
38,26024,968.76357421875
40,93371,581.7346508789062
45,175668,710.5873437500001
48,185194,694.7277099609374
49,133156,978.274794921875
55,40094,600.627294921875
56,72207,899.092353515625
58,191146,865.5101000976562
64,86410,483.258046875
68,141203,828.109375
69,153954,672.2709887695313
71,98845,609.2367578125
72,179000,705.67
76,162641,760.197421875
79,110838,755.1614477539063
80,190639,630.007470703125
82,137988,448.0762780761719
85,38208,599.8479943847656
87,158397,519.9681201171875
92,71715,668.364296875
94,12707,641.3541796875
98,93567,1075.7932177734376
99,129245,538.0882141113282
100,149197,677.8627343750001
102,2591,604.8699792480469
103,163074,660.8783203125
105,95302,998.0419921875
107,182518,961.08154296875
112,153025,327.36099609375003
113,106161,807.1528881835937
114,50440,577.535859375
115,5660,797.8100512695313
120,59489,564.5965649414063
122,53526,793.93125
124,101098,786.577734375
125,61824,1230.39984375
129,52173,759.0321533203125
130,123032,874.5971923828125
137,124056,764.31533203125
140,192564,832.8346679687501
143,51895,804.7434252929687
149,34966,502.42011962890626
153,183836,1011.1202636718749
154,190112,764.1585205078125
156,96232,786.735947265625
157,33544,534.7882202148437
158,139635,555.4660034179688
165,183013,441.0443481445312
167,100139,965.9143579101562
168,80108,464.86191406250003
172,99867,1151.6786499023438
173,52088,409.75656738281253
181,77091,813.906875
182,108762,1080.2688427734374
185,143624,564.9461328125
193,177309,1101.5513842773437
198,167425,812.4525
201,33172,852.098271484375
206,102437,614.090625
212,171030,992.3483349609374
216,104032,595.4295166015626
220,91688,457.9840869140625
225,146085,750.6383251953125
226,90528,652.3682080078125
230,105014,703.7018920898438
238,68831,896.571171875
239,51248,894.1611694335937
240,65325,1029.5741625976561
244,41773,901.29119140625
247,62208,670.2599121093749
248,43879,827.2435327148438
252,69325,805.30494140625
259,63935,1011.1749023437501
260,49615,686.3995629882812
267,67230,555.7235046386719
271,41478,747.922119140625
274,130622,975.1243408203125
275,143407,840.8464379882812
276,68492,496.09002685546875
285,167582,1182.8237475585938
286,170822,773.577109375
287,74656,740.6678125
288,178517,795.57296875
290,81252,682.799189453125
295,17105,1029.0680688476561
298,63680,925.1471044921875
300,155740,886.559482421875
301,168869,445.686533203125
304,12064,507.276455078125
305,130059,802.64470703125
309,159224,876.8228369140625
311,180886,1001.187890625
315,74935,865.4087402343749
318,116626,731.88828125
322,78613,1100.637890625
326,101445,757.1233154296875
330,189374,734.019921875
332,150688,1075.5475415039064
333,179775,896.7252124023437
335,180285,706.8111328125
338,157278,829.9940624999999
340,119042,832.6498583984375
344,9321,827.2130786132813
345,60814,532.5953247070312
346,81162,876.8054833984374
348,41483,713.0261181640625
349,88163,510.1519775390625
351,85040,531.4906372070312
354,178855,652.4656713867188
359,142101,1022.5094726562501
361,108039,1100.98759765625
368,116769,724.5809326171875
371,21260,511.0499475097656
372,82560,622.7898950195313
375,67406,900.2103588867188
376,88918,1156.7334106445312
381,18306,885.368779296875
383,74166,613.6083203125
390,101882,550.2007250976563
391,15769,619.9060375976563
395,55241,768.6740625
399,155972,772.9215771484374
400,33004,798.3556640625
410,134574,748.564140625
411,136053,815.7621154785156
414,1189,1042.686171875
415,84535,645.4400659179688
416,86688,559.241328125
417,48417,705.1592285156249
421,125826,1052.0515917968748
423,192768,1085.20193359375
424,85701,914.1215063476562
428,75861,957.5063427734375
429,174561,810.1402709960937
433,106806,818.738759765625
435,20499,822.3707031250001
436,55532,856.1565234375
446,122188,770.3824707031249
447,98731,439.95146484375
450,164614,831.2875537109375
456,95995,698.2214282226563
464,142918,748.8685791015624
466,139605,1008.7691455078125
470,112311,747.8348730468749
471,26744,910.251298828125
473,137637,659.4083715820312
474,41147,490.6053125
475,173045,531.863427734375
476,10387,817.3437890624999
477,159539,812.2871044921875
481,106080,507.64414062500003
483,143968,787.5082763671875
493,181704,500.697509765625
494,107558,965.1570727539063
496,41037,972.7632812500001
499,177250,679.3658325195313
500,31622,949.3132421875
502,20348,937.7328955078125
504,187899,1139.75830078125
506,130965,467.29951171874995
509,118140,511.16554687499996
510,852,1037.3187377929687
513,166610,808.4734130859375
515,1785,631.1698974609375
516,132448,704.7464062500001
517,138430,672.0114990234375
519,138433,766.1531433105469
520,163661,1193.6920166015625
522,104990,879.8957031250001
524,114219,486.4105480957031
525,18131,625.455078125
528,4151,768.5527587890625
531,137261,805.8794384765625
533,116156,515.6629199218751
545,63472,686.7816503906249
546,153454,811.384140625
551,172801,813.036865234375
555,76363,880.2703857421875
557,129598,732.5993188476563
561,53800,661.7202026367188
564,111336,637.610302734375
565,41753,750.4811645507813
566,105344,776.4725
570,77408,695.342412109375
571,131028,975.061171875
572,55819,1020.1299804687501
574,98964,929.8324218749999
576,104676,835.564736328125
578,140614,753.349375
582,165887,438.99443603515624
583,126270,412.9519409179687
585,170650,747.8271875
586,29991,719.0848095703126
588,81841,944.50947265625
594,1420,523.103173828125
598,84636,526.2360876464844
605,71149,827.1308203125001
607,186912,728.179833984375
608,52750,870.065068359375
610,59948,475.2410498046875
613,135391,805.6189086914062
614,176891,892.8775634765625
621,40112,919.4208544921875
625,178900,763.583671875
628,36052,890.7709375000001
633,130258,419.09186645507816
637,99907,955.426494140625
638,1538,567.03357421875
639,58409,716.11046875
640,161252,776.5669433593749
641,31673,919.5071337890626
647,98368,740.7959912109375
651,52108,570.5533203125
652,134953,780.1038061523437
653,50662,889.795791015625
654,147508,936.9110595703124
658,121425,589.9581164550781
663,29624,630.1276171875
671,60382,887.1861474609375
674,42115,678.1905029296875
677,31272,1074.014318847656
682,58389,545.57865234375
686,114171,1174.2834497070312
687,37067,523.7914965820313
688,62761,778.4492431640625
691,158662,1163.6731176757812
692,68032,740.4276953125001
694,125583,455.6271240234375
695,63602,843.8939111328125
703,73731,972.8907250976563
705,86752,646.74580078125
707,191040,637.36259765625
715,110746,1133.1215478515624
717,68426,757.3341625976562
724,177253,1017.9457177734374
725,42564,543.8945068359375
734,103644,1087.8497094726563
735,106063,504.6124523925781
739,108316,1156.8559130859373
741,187246,1163.4281030273437
744,188066,540.6924072265624
745,46837,638.5337402343749
747,9592,577.1322143554688
750,55402,795.4871337890625
752,67918,608.7781494140626
760,111991,608.1991870117188
761,177668,685.2531896972656
763,42221,700.4645581054688
764,105130,1035.4905346679686
765,48500,755.0684326171875
766,38122,810.570078125
767,69786,772.40947265625
768,35225,753.203759765625
769,153689,827.1719238281249
773,136241,468.4939086914062
775,142419,678.980859375
776,172546,736.1287353515625
777,128248,768.5813854980469
782,95429,703.126171875
784,40535,778.7558752441406
788,48469,485.6759765625
789,121864,500.920546875
791,82299,945.4219628906251
793,131730,753.743310546875
794,84546,811.0010205078125
797,30302,1024.7068945312499
802,150806,567.7611779785157
803,117607,744.0748779296874
809,35985,510.8216015625
815,39977,607.0912353515624
816,99465,826.9355712890625
817,45070,1083.742119140625
819,68996,1074.278994140625
821,29517,1031.0890405273437
823,56816,923.823828125
830,147917,486.22536621093747
831,183218,826.0389721679687
835,70063,1110.6954345703125
836,118855,508.68606933593753
840,134702,1092.0463110351561
843,137547,555.4913671875
844,109166,681.3986181640624
846,95645,568.8826953125
847,1032,477.4919738769531
849,181411,956.0182495117186
852,188349,978.09423828125
854,187923,1086.0347900390625
855,190660,826.4412109375
857,160455,827.8568920898438
858,85403,649.3762939453125
860,145462,876.0329101562501
862,31630,732.699228515625
864,147612,686.9293212890625
866,45280,704.8067211914063
867,14051,632.0423144531251
869,17293,551.5919311523437
870,175868,595.9900988769531
873,3155,714.2244873046875
878,192597,1040.4861083984374
880,26892,1136.2205151367186
884,88982,649.1574951171874
888,125272,753.4076318359374
889,32034,579.3613537597656
891,154527,696.3925488281251
895,94374,785.7519287109375
896,179885,774.3502136230468
900,101628,548.9077954101563
902,142883,779.602890625
904,96605,773.321923828125
905,154091,824.8641650390625
907,38828,600.0356689453125
913,141950,861.046484375
914,179869,1005.474951171875
916,163310,826.5637939453126
920,136921,635.0666748046875
923,186610,690.4359375
925,104800,546.5780212402344
927,46471,641.6517700195312
929,163760,956.662119140625
930,180406,881.7904858398438
935,100900,842.5605493164062
938,5740,996.554169921875
940,155122,807.8902587890625
942,89624,664.9528125
944,185454,379.0944580078125
948,11975,519.2742565917969
953,97063,1033.2560913085938
954,79625,463.6505859375
958,7992,913.1609374999999
959,187590,980.3509741210937
962,39266,510.25920532226564
963,185476,1132.2000976562501
966,54885,645.0202880859375
968,39711,582.8867797851562
977,157290,539.8158435058593
985,60125,516.6500244140625
987,163654,841.2883837890626
992,112094,658.07234375
995,153706,1093.662927246094
998,72267,565.82705078125
1000,44287,966.5992456054688
1003,192204,733.4636242675781
1005,127874,774.1123291015624
1006,165681,780.9695727539063
1018,161706,865.543212890625
1023,168932,653.89353515625
1035,106957,619.5980249023438
1039,120986,428.8087646484375
1040,135195,784.0879687500001
1042,54950,444.4993200683594
1047,146614,627.0067114257812
1051,34231,587.4867065429687
1056,69260,1095.9334716796875
1061,182485,539.2682775878907
1064,174187,1124.618388671875
1066,89676,709.6078125
1070,11560,571.0537548828125
1071,155692,718.0412353515626
1074,126807,634.3893310546874
1085,89345,687.1345629882813
1086,25349,682.8076196289062
1094,102540,628.9042126464843
1096,90729,769.7327343750001
1099,123071,871.3310156250001
1100,107455,936.3184375000001
1101,44503,1124.6466723632814
1109,37687,831.0714965820312
1110,28685,424.3528515625
1111,62322,939.3341235351562
1112,64873,573.3744726562501
1117,137283,571.676796875
1122,55507,776.24916015625
1124,136191,1039.2279809570311
1131,103316,969.0679614257813
1134,175254,700.92859375
1135,157167,781.87984375
1136,8660,1115.6326220703124
1141,152859,753.5421875000001
1152,6976,775.8376147460937
1163,28518,1129.04669921875
1164,167812,835.662890625
1170,28590,513.44150390625
1174,12914,1170.4157690429686
1175,57457,686.1284375
1176,5820,819.4205932617188
1179,102920,965.9747802734375
1180,93290,581.6867065429688
1182,176599,1025.5738476562499
